source_file,channel,timestamp_str,author,attachments,reactions,content,id,is_bot,has_code_block,has_mention,has_attachment,intent_heuristic,char_length
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 5:42 PM,yenkhanh_83047,,,"@Vonhatcuong Anh ơi, em bị lỗi kết nối discord nên không thể vào đội qua phoenix agent. Em có thể xin thêm vào đội T047 một cách thủ công không ạ? Em đã hỏi ý kiến bạn lập nhóm rồi ạ.",478_AI20K Buil,False,False,True,False,technical_question,183
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 5:47 PM,troyspears,,,.,479_AI20K Buil,False,False,False,False,general,1
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 5:51 PM,nhat_cuong,,,"Đầu tiên Khanh hoàn thành quy trình onboard trong discord để lấy role nhé, sau đó nhờ mai raise ticket để BTC hỗ trợ kỹ hơn nhé",480_AI20K Buil,False,False,False,False,logistics_question,127
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 5:53 PM,mung5543,https://cdn.discordapp.com/attachments/1527920177390293164/1529803547934330960/image.png?ex=6a6bd5d4&is=6a6a8454&hm=208a8f041ff39230c65ee50744f9c08d6fe498a8121864eaf54173662e86e131&,,,481_AI20K Buil,False,False,False,True,general,0
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 5:53 PM,mung5543,,,em vào phần lấy role learner nhưng bị ghi là bạn không có quyền truy cập ạ,482_AI20K Buil,False,False,False,False,logistics_question,74
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 5:53 PM,mung5543,https://cdn.discordapp.com/attachments/1527920177390293164/1529803758543044769/image.png?ex=6a6bd606&is=6a6a8486&hm=bf95fc7aa0873adedf41d42e6f75bfd57b0f75397f68ff0818a40e7de3dd926c&,,,483_AI20K Buil,False,False,False,True,general,0
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 5:55 PM,nhat_cuong,,,"Mừng đã là learner rồi á , nhìn tên màu xanh là đã có role nhé. Và sau khi vó role rồi chỗ chọn role sẽ lock lại tránh các bạn click  nhầm",484_AI20K Buil,False,False,False,False,logistics_question,138
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 5:57 PM,mung5543,https://cdn.discordapp.com/attachments/1527920177390293164/1529804602570965162/image.png?ex=6a6bd6cf&is=6a6a854f&hm=bf16eead8c571fd8c6e8f314522f1a9a2a6929597e410f58d1dff8d124fe81e3&,,,485_AI20K Buil,False,False,False,True,general,0
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 5:57 PM,mung5543,https://cdn.discordapp.com/attachments/1527920177390293164/1529804645742940211/image.png?ex=6a6bd6d9&is=6a6a8559&hm=ff497d4336e1ede022003f532304691711a25d5cdc16b50d3affbdd5a7bd7125&,,,486_AI20K Buil,False,False,False,True,general,0
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 5:57 PM,nhat_cuong,,❤️,Case này nhờ Mừng tạo ticket BTC sẽ kiểm tra nhé.,487_AI20K Buil,False,False,False,False,logistics_question,49
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 5:57 PM,mung5543,,,em đã vào discord và nhận role learner rồi nhưng khi yêu cầu tham gia nhóm thì bị thông báo là cần kết nối discord trước khi tham gia nhóm ạ,488_AI20K Buil,False,False,False,False,logistics_question,140
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 5:58 PM,mung5543,,❤️,dạ vâng em cảm ơn BTC ạ,489_AI20K Buil,False,False,False,False,general,23
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 6:01 PM,victor2962004,,,.,490_AI20K Buil,False,False,False,False,general,1
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 6:04 PM,kiuhip,,,.,491_AI20K Buil,False,False,False,False,general,1
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 6:04 PM,huaduyca,,,.,492_AI20K Buil,False,False,False,False,general,1
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 6:05 PM,hung1162,,,.,493_AI20K Buil,False,False,False,False,general,1
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 6:05 PM,hangocminh02028,,,1,494_AI20K Buil,False,False,False,False,general,1
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 6:07 PM,ducsmeb2005,,,.,495_AI20K Buil,False,False,False,False,general,1
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 6:07 PM,123412344276,,,.,496_AI20K Buil,False,False,False,False,general,1
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 6:13 PM,thaihoangbach_22603,,,.,497_AI20K Buil,False,False,False,False,general,1
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 6:15 PM,nguyendat2606,,,.,498_AI20K Buil,False,False,False,False,general,1
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 6:15 PM,tnh8605,,,.,499_AI20K Buil,False,False,False,False,general,1
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 6:16 PM,tnh8605,,,.,500_AI20K Buil,False,False,False,False,general,1
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 6:16 PM,mung5543,https://cdn.discordapp.com/attachments/1527920177390293164/1529809503782961253/image.png?ex=6a6bdb60&is=6a6a89e0&hm=a8197612b721478bd8e8592ad2865843738230855f9da7f70b6d6dfbe381986e&,,,501_AI20K Buil,False,False,False,True,general,0
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 6:16 PM,tnh8605,,,.,502_AI20K Buil,False,False,False,False,general,1
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 6:17 PM,mung5543,,,em tạo ticket bị ghi thế này ạ,503_AI20K Buil,False,False,False,False,logistics_question,30
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 6:17 PM,nguyendat2606,,,1,504_AI20K Buil,False,False,False,False,general,1
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 6:18 PM,nghia16,,,.,505_AI20K Buil,False,False,False,False,general,1
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 6:18 PM,thangnguyen8820,,,.,506_AI20K Buil,False,False,False,False,general,1
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 6:19 PM,blues1006,,,@Vonhatcuong  ping a Cường vào nhá,507_AI20K Buil,False,False,True,False,general,34
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 6:24 PM,k1u0301,,,.,508_AI20K Buil,False,False,False,False,general,1
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 6:25 PM,licht196,https://cdn.discordapp.com/attachments/1527920177390293164/1529811718815879241/image.png?ex=6a6bdd70&is=6a6a8bf0&hm=bef7d1d90c58db091f822b8ce28dddbb3aff2b909cad60fd7fa45ebce5d28b8f& | https://cdn.discordapp.com/attachments/1527920177390293164/1529811719134904390/image.png?ex=6a6bdd70&is=6a6a8bf0&hm=9114df40bc10868c378ba6f3491282102fedfedcfbaddf7ca81a23ecd2a739e1&,,"dạ em nhấn ""Mở lời mời trên GitHub"" mà không có lời mời được gửi, xong em nhấn làm mới trạng thái thì hệ thống cho em qua bước tiếp theo luôn ạ. Nên bây giờ em vẫn chưa vào được organization",509_AI20K Buil,False,False,False,True,technical_question,190
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 6:28 PM,odinuray,,,"Các bạn chưa được mời vào Github Org hệ thống sẽ chuyển qua bước hoàn tất hồ sơ sau đó hãy tham gia tìm và lập đội nhé, hệ thống sẽ gởi lời mời đến hòm thư của các bạn vào project đó. Các bạn cứ yên tâm là sẽ được mời vào github sớm nhất có thể nhé.",510_AI20K Buil,False,False,False,False,technical_question,249
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 6:32 PM,chutuanviet1302,,,hi,511_AI20K Buil,False,False,False,False,greeting,2
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 6:39 PM,nhat_cuong,https://cdn.discordapp.com/attachments/1527920177390293164/1529815128122593401/content.png?ex=6a6be09d&is=6a6a8f1d&hm=443e43cdd4e40d9fca452d8743610f83722d0710f432ed1482160a0848c0f42b&,💯,,512_AI20K Buil,False,False,False,True,general,0
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 6:52 PM,ngthaitu,,,hi mng,513_AI20K Buil,False,False,False,False,greeting,6
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 6:53 PM,nm1710,,,hi,514_AI20K Buil,False,False,False,False,greeting,2
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 6:53 PM,hoangtoan_zipper_52405,,,/+,515_AI20K Buil,False,False,False,False,command,2
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 6:57 PM,nhat_cuong,,,"Các bạn đang có trạng thái tên discord hiển thị là màu trắng , nhanh chóng hoàn thành quy trình lấy role để hiển thị các nội dung khác nhé",516_AI20K Buil,False,False,False,False,logistics_question,138
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 7:05 PM,tuanhugn06,,,hi,517_AI20K Buil,False,False,False,False,greeting,2
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 7:05 PM,frankle21,,,.,518_AI20K Buil,False,False,False,False,general,1
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 7:06 PM,nhat_cuong,,,@Admin — ODIN  case của bạn Mừng không tạo được ticket,519_AI20K Buil,False,False,True,False,logistics_question,54
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 7:18 PM,anhnguyenvuviet,,,.,520_AI20K Buil,False,False,False,False,general,1
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 7:19 PM,greatmisery,,,Hi,521_AI20K Buil,False,False,False,False,greeting,2
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 7:32 PM,luongduythai2303,,,.,522_AI20K Buil,False,False,False,False,general,1
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 7:32 PM,vuminhduc14724,,,.,523_AI20K Buil,False,False,False,False,general,1
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 7:33 PM,phamtienanh,,,.,524_AI20K Buil,False,False,False,False,general,1
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 7:34 PM,polarpenguin1412,,,😔,525_AI20K Buil,False,False,False,False,general,1
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 7:34 PM,polarpenguin1412,,,đông quá,526_AI20K Buil,False,False,False,False,general,8
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 7:34 PM,polarpenguin1412,,🤯,đông vui :)),527_AI20K Buil,False,False,False,False,general,12
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 7:34 PM,ngtaiz,,,Hi mọi người set lại tên discord trong server để các Admin dễ quản lý nhen,528_AI20K Buil,False,False,False,False,general,74
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 7:36 PM,walte_2,,,.,529_AI20K Buil,False,False,False,False,general,1
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 7:36 PM,vietdz0411,,,.,530_AI20K Buil,False,False,False,False,general,1
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 7:39 PM,anhca_02918,,,Chào mọi người,531_AI20K Buil,False,False,False,False,greeting,14
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 7:39 PM,quangcaominh,,,.,532_AI20K Buil,False,False,False,False,general,1
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 7:40 PM,duongismee,,,.,533_AI20K Buil,False,False,False,False,general,1
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 7:41 PM,duongismee,,,.,534_AI20K Buil,False,False,False,False,general,1
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 7:42 PM,duongismee,https://cdn.discordapp.com/attachments/1527920177390293164/1529831096504815718/image.png?ex=6a6bef7c&is=6a6a9dfc&hm=225553f7454b27ff9320f80ca2ec8ae2af9f0d75b5f6d6b080ce5bf7fa029365& | https://cdn.discordapp.com/attachments/1527920177390293164/1529831096768794714/image.png?ex=6a6bef7c&is=6a6a9dfc&hm=8ebec71c0de69dc7cf67b39f90b4ae67280b5670abe2a886bd036c17978d9a77&,,"Xin chào mn, có ai gặp tình trạng này giống mình không",535_AI20K Buil,False,False,False,True,general,54
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 7:43 PM,qjbdd,,,.,536_AI20K Buil,False,False,False,False,general,1
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 7:46 PM,khoi1140329,,✅,.,537_AI20K Buil,False,False,False,False,general,1
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 7:47 PM,quanghadev_78283,,,.,538_AI20K Buil,False,False,False,False,general,1
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 7:51 PM,hoanghonghach0980_60289,,,.,539_AI20K Buil,False,False,False,False,general,1
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 7:51 PM,hunterz21,,,Hi mn,540_AI20K Buil,False,False,False,False,greeting,5
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 7:57 PM,mila_2409,,,.,541_AI20K Buil,False,False,False,False,general,1
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 7:57 PM,doraemonbeodtrai,,,.,542_AI20K Buil,False,False,False,False,general,1
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 7:59 PM,duckfromdarkmatter,,,Cho mình hỏi là mail bạn đăng ký với chương trình có cùng mail github ko?,543_AI20K Buil,False,False,False,False,technical_question,73
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 8:04 PM,phamviet2005,,,.,544_AI20K Buil,False,False,False,False,general,1
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 8:05 PM,duongismee,,,"cùng luôn ạ, hiện tại ở phoenix thì đã sang phần hồ sơ, còn bên github thì vẫn như ảnh mình đã gửi",545_AI20K Buil,False,False,False,False,technical_question,98
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 8:09 PM,lydat1704,,,.,546_AI20K Buil,False,False,False,False,general,1
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 8:09 PM,_boongs_,,,",",547_AI20K Buil,False,False,False,False,general,1
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 8:10 PM,tsun165,,,chào mọi người,548_AI20K Buil,False,False,False,False,greeting,14
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 8:11 PM,kerry_02689_71658,,,.,549_AI20K Buil,False,False,False,False,general,1
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 8:11 PM,nhat_cuong,,,"Hi Dương , nhờ Dương tạo ticket để BTC hỗ trợ xử lý nhé, cảm ơn Dương",550_AI20K Buil,False,False,False,False,logistics_question,69
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 8:13 PM,kihatthus,,,.,551_AI20K Buil,False,False,False,False,general,1
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 8:14 PM,anhca_02918,,,.,552_AI20K Buil,False,False,False,False,general,1
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 8:15 PM,tien003589,,,.,553_AI20K Buil,False,False,False,False,general,1
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 8:16 PM,torung7036,,,.,554_AI20K Buil,False,False,False,False,general,1
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 8:16 PM,petertom2127,,,.,555_AI20K Buil,False,False,False,False,general,1
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 8:19 PM,demons.0901_66393,,,.,556_AI20K Buil,False,False,False,False,general,1
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 8:19 PM,tuan512005._87924,,,Lịch tối nay mấy giờ nhỉ mọi người,557_AI20K Buil,False,False,False,False,logistics_question,34
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 8:21 PM,nayumi.dev,,😆 (2) 👀,"**Team T058 - ""Rush B"" tuyển thành viên**
Một meme đến từ tựa game Counter-Strike. Nhưng đối với chúng mình, nó mang ý nghĩa là: Nếu bạn luôn kiên định với một thứ, ví dụ như luôn rush vào site B, thì chắc chắn chúng ta sẽ chiến thắng, bằng cách này hay cách khác. Còn nếu không thắng thì phải xem lại tầm nhìn, trình độ của bản thân và sự hợp tác, kết nối, đồng điệu với đồng đội. Phải nâng cao trình độ, kĩ thuật, kiến thức và kĩ năng hợp tác thì mới rush B thành công được. Rush B chào mừng bạn, cùng chúng mình đạt tới Global Elite nhé!

**Yêu cầu:**
- Khoá 4
- Ưu tiên bạn đã có project nhỏ
- Không cần có quá nhiều kinh nghiệm, mình cũng chỉ là sinh viên năm cuối chờ tốt nghiệp thôi
- Tinh thần làm việc nhóm tốt, mỗi người một việc, phối hợp với nhau, không ỷ lại ai
- Yêu cầu chỉ đơn giản thế thôi, ưu tiên những bạn đã có kiến thức căn bản nhé
- Ai ứng thì nhắn tin cho mình nhé!",558_AI20K Buil,False,False,False,False,general,889
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 8:23 PM,nhat_cuong,,💖,"có thể đem vào kênh https://discord.com/channels/1526532830627102781/1529838620888797275 , tuy nhiên bạn nên hoàn thành việc lấy role nhé để xem các kênh khác",559_AI20K Buil,False,False,False,False,logistics_question,158
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 8:28 PM,nayumi.dev,,❤️,"Vâng anh
https://discord.com/channels/1526532830627102781/1529841683515183124",560_AI20K Buil,False,False,False,False,general,77
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 8:28 PM,nhat_cuong,,bros_fire,Chúc team tìm dược thành viên để chinh phục đền tù BTC chương trình sắp đến nhé,561_AI20K Buil,False,False,False,False,general,79
AI20K Build Phase — Cohort 3 & 4 - 💬 CỘNG ĐỒNG - 💬-chung [1527920177390293164].txt,💬 CỘNG ĐỒNG / 💬-chung,7/23/2026 8:28 PM,blues1006,,,Bạn nào hôm nay tham gia quiz phòng D302 top 10 vào channel #Lec-D302 nhắn giúp mình nha,562_AI20K Buil,False,False,False,False,general,88
